Attack;BCI attempt;BCIConfidence;BCIState;BCIThresholdBuffer;Email;Event;Framecount;Gamemode;GoblinName;InputNumber;Nr of Turns;Player Health;Player Mana;PlayerTurn;SessionID;Success BCI;Take Damage;Timestamp
NULL;NULL;NULL;NULL;NULL;anonymous;Start Goblin Turn;11890;NULL;NULL;NULL;2;NULL;NULL;FALSE;bdd04b4b-905b-48a0-945f-b141898d4795;NULL;NULL;2023-12-06 13:38:37.6251
NULL;NULL;NULL;NULL;NULL;anonymous;Start Goblin Turn;11892;NULL;NULL;NULL;2;NULL;NULL;FALSE;bdd04b4b-905b-48a0-945f-b141898d4795;NULL;NULL;2023-12-06 13:38:37.6397
NULL;NULL;NULL;NULL;NULL;anonymous;Start Goblin Turn;11975;NULL;NULL;NULL;2;NULL;NULL;FALSE;bdd04b4b-905b-48a0-945f-b141898d4795;NULL;NULL;2023-12-06 13:38:38.3559
NULL;NULL;NULL;NULL;NULL;anonymous;Start Goblin Turn;11992;NULL;NULL;NULL;2;NULL;NULL;FALSE;bdd04b4b-905b-48a0-945f-b141898d4795;NULL;NULL;2023-12-06 13:38:38.5136
NULL;NULL;NULL;NULL;NULL;anonymous;Start Goblin Turn;12111;NULL;NULL;NULL;2;NULL;NULL;FALSE;bdd04b4b-905b-48a0-945f-b141898d4795;NULL;NULL;2023-12-06 13:38:39.5292
NULL;NULL;NULL;NULL;NULL;anonymous;End Goblin Turn;12253;NULL;NULL;NULL;NULL;NULL;NULL;NULL;bdd04b4b-905b-48a0-945f-b141898d4795;NULL;NULL;2023-12-06 13:38:40.8073
NULL;NULL;NULL;NULL;NULL;anonymous;Start Player Turn;12254;NULL;NULL;NULL;3;NULL;NULL;TRUE;bdd04b4b-905b-48a0-945f-b141898d4795;NULL;NULL;2023-12-06 13:38:40.8141
1;NULL;NULL;NULL;NULL;anonymous;Player Attacking;12364;NULL;NULL;NULL;NULL;NULL;NULL;NULL;bdd04b4b-905b-48a0-945f-b141898d4795;NULL;NULL;2023-12-06 13:38:42.9972
NULL;NULL;NULL;NULL;NULL;anonymous;Start Goblin Turn;12468;NULL;NULL;NULL;3;NULL;NULL;FALSE;bdd04b4b-905b-48a0-945f-b141898d4795;NULL;NULL;2023-12-06 13:38:45.0596
NULL;NULL;NULL;NULL;NULL;anonymous;Start Goblin Turn;12511;NULL;NULL;NULL;3;NULL;NULL;FALSE;bdd04b4b-905b-48a0-945f-b141898d4795;NULL;NULL;2023-12-06 13:38:45.4462
NULL;NULL;NULL;NULL;NULL;anonymous;Start Goblin Turn;12513;NULL;NULL;NULL;3;NULL;NULL;FALSE;bdd04b4b-905b-48a0-945f-b141898d4795;NULL;NULL;2023-12-06 13:38:45.4622
NULL;NULL;NULL;NULL;NULL;anonymous;Start Goblin Turn;12564;NULL;NULL;NULL;3;NULL;NULL;FALSE;bdd04b4b-905b-48a0-945f-b141898d4795;NULL;NULL;2023-12-06 13:38:45.8913
