Attack;BCI attempt;BCIConfidence;BCIState;BCIThresholdBuffer;Email;Event;Framecount;Gamemode;GoblinName;InputNumber;Nr of Turns;Player Health;Player Mana;PlayerTurn;SessionID;Success BCI;Take Damage;Timestamp
NULL;NULL;NULL;NULL;NULL;anonymous;Start Player Turn;31386;NULL;NULL;NULL;20;NULL;NULL;TRUE;8a39d590-54b5-4556-81d0-fa938383e055;NULL;NULL;2023-12-05 14:04:05.3398
NULL;NULL;NULL;NULL;NULL;anonymous;Player Moving;31456;NULL;NULL;NULL;NULL;NULL;NULL;NULL;8a39d590-54b5-4556-81d0-fa938383e055;NULL;NULL;2023-12-05 14:04:06.7400
NULL;NULL;NULL;NULL;NULL;anonymous;End Player Turn;31600;NULL;NULL;NULL;20;NULL;NULL;FALSE;8a39d590-54b5-4556-81d0-fa938383e055;NULL;NULL;2023-12-05 14:04:07.9846
NULL;NULL;NULL;NULL;NULL;anonymous;Start Goblin Turn;31603;NULL;NULL;NULL;20;NULL;NULL;FALSE;8a39d590-54b5-4556-81d0-fa938383e055;NULL;NULL;2023-12-05 14:04:08.0076
NULL;NULL;NULL;NULL;NULL;anonymous;Start Goblin Turn;31788;NULL;NULL;NULL;20;NULL;NULL;FALSE;8a39d590-54b5-4556-81d0-fa938383e055;NULL;NULL;2023-12-05 14:04:09.5579
NULL;NULL;NULL;NULL;NULL;anonymous;End Goblin Turn;31869;NULL;NULL;NULL;NULL;NULL;NULL;NULL;8a39d590-54b5-4556-81d0-fa938383e055;NULL;NULL;2023-12-05 14:04:10.2492
NULL;NULL;NULL;NULL;NULL;anonymous;Start Player Turn;31870;NULL;NULL;NULL;21;NULL;NULL;TRUE;8a39d590-54b5-4556-81d0-fa938383e055;NULL;NULL;2023-12-05 14:04:10.2576
NULL;NULL;NULL;NULL;NULL;anonymous;Player Moving;31993;NULL;NULL;NULL;NULL;NULL;NULL;NULL;8a39d590-54b5-4556-81d0-fa938383e055;NULL;NULL;2023-12-05 14:04:12.6299
NULL;NULL;0.7489;ReceivingData;NULL;anonymous;MotorImagery;32160;NULL;NULL;11;NULL;NULL;NULL;NULL;8a39d590-54b5-4556-81d0-fa938383e055;NULL;NULL;2023-12-05 14:04:14.0280
NULL;NULL;NULL;NULL;(0.739 0.749 0.674 0.744 0.734 0.722 0.652 0.670 );anonymous;NULL;32160;NULL;NULL;NULL;NULL;NULL;NULL;NULL;8a39d590-54b5-4556-81d0-fa938383e055;NULL;NULL;2023-12-05 14:04:14.0280
NULL;NULL;0.6229;ReceivingData;NULL;anonymous;Rest;32163;NULL;NULL;11;NULL;NULL;NULL;NULL;8a39d590-54b5-4556-81d0-fa938383e055;NULL;NULL;2023-12-05 14:04:14.0525
NULL;NULL;NULL;NULL;(0.739 0.749 0.695 0.651 0.623 0.722 0.652 0.670 );anonymous;NULL;32163;NULL;NULL;NULL;NULL;NULL;NULL;NULL;8a39d590-54b5-4556-81d0-fa938383e055;NULL;NULL;2023-12-05 14:04:14.0525
NULL;NULL;NULL;NULL;NULL;anonymous;End Player Turn;32326;NULL;NULL;NULL;21;NULL;NULL;FALSE;8a39d590-54b5-4556-81d0-fa938383e055;NULL;NULL;2023-12-05 14:04:15.4685
NULL;NULL;NULL;NULL;NULL;anonymous;Start Goblin Turn;32329;NULL;NULL;NULL;21;NULL;NULL;FALSE;8a39d590-54b5-4556-81d0-fa938383e055;NULL;NULL;2023-12-05 14:04:15.4959
NULL;NULL;NULL;NULL;NULL;anonymous;Start Goblin Turn;32447;NULL;NULL;NULL;21;NULL;NULL;FALSE;8a39d590-54b5-4556-81d0-fa938383e055;NULL;NULL;2023-12-05 14:04:16.4732
NULL;NULL;NULL;NULL;NULL;anonymous;End Goblin Turn;32531;NULL;NULL;NULL;NULL;NULL;NULL;NULL;8a39d590-54b5-4556-81d0-fa938383e055;NULL;NULL;2023-12-05 14:04:17.1656
NULL;NULL;NULL;NULL;NULL;anonymous;Start Player Turn;32532;NULL;NULL;NULL;22;NULL;NULL;TRUE;8a39d590-54b5-4556-81d0-fa938383e055;NULL;NULL;2023-12-05 14:04:17.1744
NULL;NULL;NULL;NULL;NULL;anonymous;Player Moving;32603;NULL;NULL;NULL;NULL;NULL;NULL;NULL;8a39d590-54b5-4556-81d0-fa938383e055;NULL;NULL;2023-12-05 14:04:18.5457
NULL;NULL;NULL;NULL;NULL;anonymous;End Player Turn;32857;NULL;NULL;NULL;22;NULL;NULL;FALSE;8a39d590-54b5-4556-81d0-fa938383e055;NULL;NULL;2023-12-05 14:04:20.6282
NULL;NULL;NULL;NULL;NULL;anonymous;Start Goblin Turn;32860;NULL;NULL;NULL;22;NULL;NULL;FALSE;8a39d590-54b5-4556-81d0-fa938383e055;NULL;NULL;2023-12-05 14:04:20.6530
NULL;NULL;NULL;NULL;NULL;anonymous;Start Goblin Turn;32948;NULL;NULL;NULL;22;NULL;NULL;FALSE;8a39d590-54b5-4556-81d0-fa938383e055;NULL;NULL;2023-12-05 14:04:21.3529
NULL;NULL;NULL;NULL;NULL;anonymous;End Goblin Turn;33087;NULL;NULL;NULL;NULL;NULL;NULL;NULL;8a39d590-54b5-4556-81d0-fa938383e055;NULL;NULL;2023-12-05 14:04:22.4789
NULL;NULL;NULL;NULL;NULL;anonymous;Start Player Turn;33088;NULL;NULL;NULL;23;NULL;NULL;TRUE;8a39d590-54b5-4556-81d0-fa938383e055;NULL;NULL;2023-12-05 14:04:22.4864
6;NULL;NULL;NULL;NULL;anonymous;Player Attacking;33186;NULL;NULL;NULL;NULL;NULL;NULL;NULL;8a39d590-54b5-4556-81d0-fa938383e055;NULL;NULL;2023-12-05 14:04:24.3641
NULL;NULL;NULL;NULL;NULL;anonymous;Goblin Death;33239;NULL;Goblin 2 Variant (3);NULL;NULL;NULL;NULL;NULL;8a39d590-54b5-4556-81d0-fa938383e055;NULL;NULL;2023-12-05 14:04:25.3737
NULL;NULL;NULL;NULL;NULL;anonymous;Start Player Turn;33293;NULL;NULL;NULL;24;NULL;NULL;TRUE;8a39d590-54b5-4556-81d0-fa938383e055;NULL;NULL;2023-12-05 14:04:26.4011
NULL;NULL;NULL;NULL;NULL;anonymous;Player Moving;33477;NULL;NULL;NULL;NULL;NULL;NULL;NULL;8a39d590-54b5-4556-81d0-fa938383e055;NULL;NULL;2023-12-05 14:04:29.8883
NULL;NULL;NULL;NULL;NULL;anonymous;Player Moving;33906;NULL;NULL;NULL;NULL;NULL;NULL;NULL;8a39d590-54b5-4556-81d0-fa938383e055;NULL;NULL;2023-12-05 14:04:33.2927
NULL;NULL;NULL;NULL;NULL;anonymous;End Player Turn;34174;NULL;NULL;NULL;24;NULL;NULL;FALSE;8a39d590-54b5-4556-81d0-fa938383e055;NULL;NULL;2023-12-05 14:04:35.4257
NULL;NULL;NULL;NULL;NULL;anonymous;Start Goblin Turn;34179;NULL;NULL;NULL;24;NULL;NULL;FALSE;8a39d590-54b5-4556-81d0-fa938383e055;NULL;NULL;2023-12-05 14:04:35.4667
NULL;NULL;NULL;NULL;NULL;anonymous;End Goblin Turn;34235;NULL;NULL;NULL;NULL;NULL;NULL;NULL;8a39d590-54b5-4556-81d0-fa938383e055;NULL;NULL;2023-12-05 14:04:35.9293
NULL;NULL;NULL;NULL;NULL;anonymous;Start Player Turn;34236;NULL;NULL;NULL;25;NULL;NULL;TRUE;8a39d590-54b5-4556-81d0-fa938383e055;NULL;NULL;2023-12-05 14:04:35.9377
7;NULL;NULL;NULL;NULL;anonymous;Player Attacking;34361;NULL;NULL;NULL;NULL;NULL;NULL;NULL;8a39d590-54b5-4556-81d0-fa938383e055;NULL;NULL;2023-12-05 14:04:38.3210
NULL;NULL;NULL;NULL;NULL;anonymous;Start Goblin Turn;34455;NULL;NULL;NULL;25;NULL;NULL;FALSE;8a39d590-54b5-4556-81d0-fa938383e055;NULL;NULL;2023-12-05 14:04:40.1621
NULL;NULL;NULL;NULL;NULL;anonymous;End Goblin Turn;34456;NULL;NULL;NULL;NULL;NULL;NULL;NULL;8a39d590-54b5-4556-81d0-fa938383e055;NULL;NULL;2023-12-05 14:04:40.1789
NULL;NULL;NULL;NULL;NULL;anonymous;Player Hurt;34456;NULL;NULL;NULL;NULL;16.0000;1.0000;NULL;8a39d590-54b5-4556-81d0-fa938383e055;NULL;4;2023-12-05 14:04:40.1789
NULL;NULL;NULL;NULL;NULL;anonymous;Start Player Turn;34457;NULL;NULL;NULL;26;NULL;NULL;TRUE;8a39d590-54b5-4556-81d0-fa938383e055;NULL;NULL;2023-12-05 14:04:40.1999
8;NULL;NULL;NULL;NULL;anonymous;Player Attacking;34692;NULL;NULL;NULL;NULL;NULL;NULL;NULL;8a39d590-54b5-4556-81d0-fa938383e055;NULL;NULL;2023-12-05 14:04:44.7421
NULL;NULL;NULL;NULL;NULL;anonymous;Goblin Death;34734;NULL;Goblin 2 Variant (5);NULL;NULL;NULL;NULL;NULL;8a39d590-54b5-4556-81d0-fa938383e055;NULL;NULL;2023-12-05 14:04:45.5470
NULL;NULL;NULL;NULL;NULL;anonymous;End Goblin Turn;34794;NULL;NULL;NULL;NULL;NULL;NULL;NULL;8a39d590-54b5-4556-81d0-fa938383e055;NULL;NULL;2023-12-05 14:04:46.6272
NULL;NULL;NULL;NULL;NULL;anonymous;Start Player Turn;34795;NULL;NULL;NULL;27;NULL;NULL;TRUE;8a39d590-54b5-4556-81d0-fa938383e055;NULL;NULL;2023-12-05 14:04:46.6464
NULL;NULL;NULL;Disconnected;NULL;anonymous;BCIStateUpdated;34973;NULL;NULL;NULL;NULL;NULL;NULL;NULL;8a39d590-54b5-4556-81d0-fa938383e055;NULL;NULL;2023-12-05 14:04:50.1291
