Attack;BCI attempt;BCIConfidence;BCIState;BCIThresholdBuffer;Email;Event;Framecount;Gamemode;GoblinName;InputNumber;Nr of Turns;Player Health;Player Mana;PlayerTurn;SessionID;Success BCI;Take Damage;Timestamp
NULL;NULL;NULL;NULL;(0.760 0.748 0.705 0.680 0.629 0.754 0.757 0.776 );anonymous;NULL;19311;NULL;NULL;NULL;NULL;NULL;NULL;NULL;a011294f-193b-43fc-97a3-249cfd8b1881;NULL;NULL;2023-12-06 11:13:00.8678
3;NULL;NULL;NULL;NULL;anonymous;Player Attacking;19347;NULL;NULL;NULL;NULL;NULL;NULL;NULL;a011294f-193b-43fc-97a3-249cfd8b1881;NULL;NULL;2023-12-06 11:13:01.5934
NULL;NULL;NULL;NULL;NULL;anonymous;Goblin Death;19386;NULL;Goblin 2 Variant;NULL;NULL;NULL;NULL;NULL;a011294f-193b-43fc-97a3-249cfd8b1881;NULL;NULL;2023-12-06 11:13:02.3988
NULL;NULL;0.8139;ReceivingData;NULL;anonymous;MotorImagery;19429;NULL;NULL;19;NULL;NULL;NULL;NULL;a011294f-193b-43fc-97a3-249cfd8b1881;NULL;NULL;2023-12-06 11:13:03.2435
NULL;NULL;NULL;NULL;(0.798 0.788 0.813 0.814 0.665 0.676 0.704 0.759 );anonymous;NULL;19429;NULL;NULL;NULL;NULL;NULL;NULL;NULL;a011294f-193b-43fc-97a3-249cfd8b1881;NULL;NULL;2023-12-06 11:13:03.2471
NULL;NULL;NULL;NULL;NULL;anonymous;Start Player Turn;19438;NULL;NULL;NULL;8;NULL;NULL;TRUE;a011294f-193b-43fc-97a3-249cfd8b1881;NULL;NULL;2023-12-06 11:13:03.4216
NULL;NULL;0.6034;ReceivingData;NULL;anonymous;Rest;19453;NULL;NULL;19;NULL;NULL;NULL;NULL;a011294f-193b-43fc-97a3-249cfd8b1881;NULL;NULL;2023-12-06 11:13:03.7114
NULL;NULL;NULL;NULL;(0.765 0.730 0.707 0.684 0.603 0.779 0.773 0.759 );anonymous;NULL;19453;NULL;NULL;NULL;NULL;NULL;NULL;NULL;a011294f-193b-43fc-97a3-249cfd8b1881;NULL;NULL;2023-12-06 11:13:03.7114
NULL;NULL;0.8043;ReceivingData;NULL;anonymous;MotorImagery;19575;NULL;NULL;20;NULL;NULL;NULL;NULL;a011294f-193b-43fc-97a3-249cfd8b1881;NULL;NULL;2023-12-06 11:13:06.1451
NULL;NULL;NULL;NULL;(0.745 0.797 0.802 0.798 0.811 0.804 0.644 0.703 );anonymous;NULL;19575;NULL;NULL;NULL;NULL;NULL;NULL;NULL;a011294f-193b-43fc-97a3-249cfd8b1881;NULL;NULL;2023-12-06 11:13:06.1451
NULL;NULL;NULL;NULL;NULL;anonymous;Player Moving;19587;NULL;NULL;NULL;NULL;NULL;NULL;NULL;a011294f-193b-43fc-97a3-249cfd8b1881;NULL;NULL;2023-12-06 11:13:06.3839
NULL;NULL;0.6040;ReceivingData;NULL;anonymous;Rest;19611;NULL;NULL;20;NULL;NULL;NULL;NULL;a011294f-193b-43fc-97a3-249cfd8b1881;NULL;NULL;2023-12-06 11:13:06.5945
NULL;NULL;NULL;NULL;(0.772 0.754 0.754 0.738 0.718 0.704 0.647 0.604 );anonymous;NULL;19611;NULL;NULL;NULL;NULL;NULL;NULL;NULL;a011294f-193b-43fc-97a3-249cfd8b1881;NULL;NULL;2023-12-06 11:13:06.5945
NULL;NULL;NULL;NULL;NULL;anonymous;Player Moving;19754;NULL;NULL;NULL;NULL;NULL;NULL;NULL;a011294f-193b-43fc-97a3-249cfd8b1881;NULL;NULL;2023-12-06 11:13:07.7525
NULL;NULL;NULL;NULL;NULL;anonymous;End Player Turn;20035;NULL;NULL;NULL;8;NULL;NULL;FALSE;a011294f-193b-43fc-97a3-249cfd8b1881;NULL;NULL;2023-12-06 11:13:10.2085
NULL;NULL;NULL;NULL;NULL;anonymous;Start Goblin Turn;20036;NULL;NULL;NULL;8;NULL;NULL;FALSE;a011294f-193b-43fc-97a3-249cfd8b1881;NULL;NULL;2023-12-06 11:13:10.2159
NULL;NULL;NULL;NULL;NULL;anonymous;Start Goblin Turn;20038;NULL;NULL;NULL;8;NULL;NULL;FALSE;a011294f-193b-43fc-97a3-249cfd8b1881;NULL;NULL;2023-12-06 11:13:10.2328
NULL;NULL;NULL;NULL;NULL;anonymous;Start Goblin Turn;20081;NULL;NULL;NULL;8;NULL;NULL;FALSE;a011294f-193b-43fc-97a3-249cfd8b1881;NULL;NULL;2023-12-06 11:13:10.6734
